date,url,label,tags,temperature,cluster
2018-06-11,//image.musinsa.com/mfile_s01/_street_images/44944/280.street_img_view25b1e18f0ccfe4.jpg?20180611185441,0,"['슬랙스', '블랙', '하의', '검정색', '섹시', '페미닌']",20.2,7
2018-06-11,//image.musinsa.com/mfile_s01/_street_images/44959/280.street_img_view25b2afdf36cb52.jpg?20180621102521,0,"['미디스커트', '하의', '녹색', '섹시', '페미닌']",20.2,7
2018-06-14,//image.musinsa.com/mfile_s01/_street_images/44806/280.street_img_view25b16642a7b25e.jpg?,4,"['미니스커트', '블랙', '하의', '검정색', '심플', '캐주얼']",21.6,1
2018-06-14,//image.musinsa.com/mfile_s01/_street_images/45052/280.street_img_view25b332840a12d5.jpg?20180627155839,0,"['쇼츠', '하의', '검정색', '섹시', '페미닌']",21.6,1
2018-06-18,//image.musinsa.com/mfile_s01/_street_images/44818/280.street_img_view25b16626c715ab.jpg?,4,"['와이드팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",24.8,1
2018-06-18,//image.musinsa.com/mfile_s01/_street_images/45128/280.street_img_view25b275492da380.jpg?,4,"['와이드팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",24.8,1
2018-06-18,//image.musinsa.com/mfile_s01/_street_images/45573/280.street_img_view25b502a835751c.jpg?,0,"['조거팬츠', '하의', '빨간색', '스트리트', '힙합']",24.8,1
2018-06-20,//image.musinsa.com/mfile_s01/_street_images/42793/280.street_img_view25abcc101723b1.jpg?,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",22.7,1
2018-06-24,//image.musinsa.com/mfile_s01/_street_images/48594/280.street_img_view25bf26021a4b8b.jpg?20181119125756,0,"['스웨트팬츠', '그레이', '하의', '회색', '스트리트', '힙합']",25.2,1
2018-06-25,//image.musinsa.com/mfile_s01/_street_images/46416/280.street_img_view25b7e6fe4b9ef3.jpg?,0,"['카고팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",27.1,6
2018-06-25,//image.musinsa.com/mfile_s01/_street_images/46992/280.street_img_view25bd927a151074.jpg?20181031135808,0,"['조거팬츠', '하의', '검정색', '스트리트', '힙합']",27.1,6
2018-06-25,//image.musinsa.com/mfile_s01/_street_images/45260/280.street_img_view25b31fe295f309.jpg?,4,"['쇼츠', '블루', '하의', '데님', '심플', '캐주얼']",27.1,6
2018-06-26,//image.musinsa.com/mfile_s01/_street_images/44341/280.street_img_view25b0250fe8606c.jpg?,0,"['청바지', '블루', '하의', '데님', '스트리트', '힙합']",22.3,1
2018-06-29,//image.musinsa.com/mfile_s01/_street_images/45311/280.street_img_view15b35822e3e234.jpg?20180704164849,0,"['내셔널지오그래픽', '하의', '파랑색', '스트리트', '힙합']",24.7,1
2018-07-05,//image.musinsa.com/mfile_s01/_street_images/45540/280.street_img_view25b4d6ded8e4a3.jpg?,0,"['팬츠', '오베르', '블랙', '하의', '스트리트', '힙합']",25.3,1
2018-07-05,//image.musinsa.com/mfile_s01/_street_images/45532/280.street_img_view25b4d5982d6f3e.jpg?,0,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",25.3,1
2018-07-06,//image.musinsa.com/mfile_s01/_street_images/45359/280.street_img_view15b3dbcb980eb4.jpg?,1,"['롱스커트', '베이지', '하의', '베이지색', '심플', '캐주얼']",23.9,1
2018-07-06,//image.musinsa.com/mfile_s01/_street_images/44702/280.street_img_view25b0cde2f6c61c.jpg?,0,"['오버롤', '블랙', '하의', '검정색', '스트리트', '힙합']",23.9,1
2018-07-09,//image.musinsa.com/mfile_s01/_street_images/40457/280.street_img_view15a69a28dafcab.jpg?,3,"['트랙팬츠', '화이트', '하의', '흰색', '스트리트', '힙합']",20.8,7
2018-07-09,//image.musinsa.com/mfile_s01/_street_images/41968/280.street_img_view15ab35b0fd7784.jpg?20180322174015,0,"['데님', 'skirt', '하의', '데님', '섹시', '페미닌']",20.8,7
2018-07-10,//image.musinsa.com/mfile_s01/_street_images/44669/280.street_img_view15b0ce17edce80.jpg?,0,"['트랙팬츠', '블루', '하의', '파랑색']",23.7,1
2018-07-10,//image.musinsa.com/mfile_s01/_street_images/45658/280.street_img_view25b55435239f65.jpg?,0,"['미니스커트', '하의', '검정색']",23.7,1
2018-07-10,//image.musinsa.com/mfile_s01/_street_images/45416/280.street_img_view25b4406cd5882e.jpg?,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",23.7,1
2018-07-10,//image.musinsa.com/mfile_s01/_street_images/44238/280.street_img_view25afaab56bfa42.jpg?,4,"['슬랙스', '그레이', '하의', '회색', '심플', '캐주얼']",23.7,1
2018-07-11,//image.musinsa.com/mfile_s01/_street_images/45656/280.street_img_view25b5542e4cb9af.jpg?20180723132651,0,"['데님팬츠', 'denim', 'pants', '하의']",26.8,6
2018-07-11,//image.musinsa.com/mfile_s01/_street_images/46032/280.street_img_view25b72d426501ca.jpg?20180814223435,0,"['데님팬츠', 'DENIM', 'PANTS', '하의']",26.8,6
2018-07-11,//image.musinsa.com/mfile_s01/_street_images/45529/280.street_img_view25b4c4f3d724bb.jpg?,0,"['조거팬츠', '하의', '빨간색', '스트리트', '힙합']",26.8,6
2018-07-11,//image.musinsa.com/mfile_s01/_street_images/44170/280.street_img_view25b06227b7bdd5.jpg?,4,"['데님', '스커트', 'skirt', '하의', '심플', '캐주얼']",26.8,6
2018-07-11,//image.musinsa.com/mfile_s01/_street_images/45444/280.street_img_view25b45c7a4ca913.jpg?,0,"['트랙팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",26.8,6
2018-07-12,//image.musinsa.com/mfile_s01/_street_images/45483/280.street_img_view25b46b2b548f38.jpg?20180712104937,0,"['데님팬츠', '디스진', '하의', '데님', '스트리트', '힙합']",26.6,6
2018-07-12,//image.musinsa.com/mfile_s01/_street_images/39974/280.street_img_view25a4c56b08259c.jpg?20180103165704,4,"['스커트', '체크', '하의', '체크', '심플', '캐주얼']",26.6,6
2018-07-12,//image.musinsa.com/mfile_s01/_street_images/45460/280.street_img_view25b46a89108da2.jpg?,4,"['데님쇼츠', '하의', '흰색', '심플', '캐주얼']",26.6,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/46372/280.5b7bf61d87563img_view282.jpg?,0,"['팬츠', '그레이', '하의', '회색', '스트리트', '힙합']",28.7,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/40975/280.street_img_view25a83a5ea98e26.jpg?,1,"['팬츠', '브라운', '하의', '갈색', '심플', '캐주얼']",28.7,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/48143/280.street_img_view25bd6d6ef1f5b7.jpg?20181025114554,4,"['스커트', '오렌지', '하의', '주황색', '심플', '캐주얼']",28.7,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/45132/280.street_img_view25b2752b782c3e.jpg?,4,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",28.7,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/44577/280.street_img_view15b10c9d13e0bd.jpg?20180601140503,0,"['스커트', '하의', '체크']",28.7,6
2018-07-16,//image.musinsa.com/mfile_s01/_street_images/45642/280.street_img_view25b553e741bb40.jpg?,4,"['트랙팬츠', '하의', '노란색', '심플', '캐주얼']",28.7,6
2018-07-17,//image.musinsa.com/mfile_s01/_street_images/41440/280.street_img_view25a9e4472a5975.jpg?,0,"['미디스커트', '하의', '데님']",28.1,6
2018-07-17,//image.musinsa.com/mfile_s01/_street_images/45614/280.street_img_view25b50267975dac.jpg?,4,"['와이드팬츠', '슬랙스', '하의', '베이지색', '심플', '캐주얼']",28.1,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/45610/280.street_img_view25b5026d15a394.jpg?,4,"['랩스커트', '하의', '분홍색', '체크', '심플', '캐주얼']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/45646/280.street_img_view15b55401eda262.jpg?20180723140324,0,"['오버롤', '하의', '베이지색', '스트리트', '힙합']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/47393/280.street_img_view25bbf1ba737e89.jpg?20181011100230,0,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/48499/280.street_img_view25bfb972d523f5.jpg?20181113101019,0,"['스커트', '네이비', '하의', '파랑색', '유니크', '키치']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/44852/280.street_img_view25b19cc0b0fcca.jpg?,4,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/44023/280.street_img_view25af14bd17a0c4.jpg?,0,"['팬츠', '블루', '하의', '파랑색', '유니크', '키치']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/44239/280.street_img_view25afaaaf71a02d.jpg?,4,"['스커트', '데님', '하의', '데님', '심플', '캐주얼']",28.2,6
2018-07-18,//image.musinsa.com/mfile_s01/_street_images/45631/280.street_img_view25b4efb0b18fb0.jpg?,0,"['데님팬츠', '블루', '하의', '데님', '섹시', '페미닌']",28.2,6
2018-07-19,//image.musinsa.com/mfile_s01/_street_images/46595/280.street_img_view25b962a6104d41.jpg?,4,"['데님팬츠', 'DENIM', 'PANTS', '하의', '심플', '캐주얼']",28.7,6
2018-07-21,//image.musinsa.com/mfile_s01/_street_images/46206/280.street_img_view25b75435c0945c.jpg?,2,"['와이드팬츠', '화이트', '하의', '흰색', '심플', '캐주얼']",30.6,3
2018-07-22,//image.musinsa.com/mfile_s01/_street_images/40022/280.street_img_view25a5701919b02f.jpg?,0,"['스커트', '블랙', '하의', '검정색']",31.8,3
2018-07-23,//image.musinsa.com/mfile_s01/_street_images/45913/280.street_img_view25b62c2bb39af5.jpg?20180731102905,0,"['스커트', '체크', '하의', '체크', '섹시', '페미닌']",31.7,3
2018-07-23,//image.musinsa.com/mfile_s01/_street_images/45702/280.street_img_view15b584c221e5da.jpg?20180801140421,0,"['데님쇼츠', '하의', '데님', '섹시', '페미닌']",31.7,3
2018-07-23,//image.musinsa.com/mfile_s01/_street_images/43087/280.street_img_view25ac5fd4e563d8.jpg?,4,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",31.7,3
2018-07-23,//image.musinsa.com/mfile_s01/_street_images/44987/280.street_img_view25b2a0e9a6ae8f.jpg?20180620185024,0,"['쇼츠', '데님', '하의', '데님', '유니크', '키치']",31.7,3
2018-07-24,//image.musinsa.com/mfile_s01/_street_images/45591/280.street_img_view25b4ec3f1c6c5b.jpg?,4,"['오버롤', '하의', '검정색', '심플', '캐주얼']",31.4,3
2018-07-24,//image.musinsa.com/mfile_s01/_street_images/46461/280.street_img_view25b7fb9324e7d2.jpg?20180824172637,0,"['트랙클럽 벨루어 팬츠', '뉴발란스', '하의', '보라색', '스트리트', '힙합']",31.4,3
2018-07-24,//image.musinsa.com/mfile_s01/_street_images/45486/280.street_img_view25b4c4e51cc285.jpg?20180716183842,0,"['데님팬츠', 'denim', 'pants', '하의']",31.4,3
2018-07-26,//image.musinsa.com/mfile_s01/_street_images/48949/280.street_img_view25c088e7696ee6.jpg?20181205234105,4,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",30.1,3
2018-07-26,//image.musinsa.com/mfile_s01/_street_images/43247/280.street_img_view25acc48e040c52.jpg?,0,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",30.1,3
2018-07-26,//image.musinsa.com/mfile_s01/_street_images/48257/280.street_img_view25bf3b40f1323c.jpg?20181030114134,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",30.1,3
2018-07-27,//image.musinsa.com/mfile_s01/_street_images/46430/280.street_img_view25b7e695f4dbdf.jpg?20180823125524,4,"['슬랙스', '블랙', '하의', '검정색', '심플', '캐주얼']",30.9,3
2018-07-31,//image.musinsa.com/mfile_s01/_street_images/45965/280.street_img_view25b67ea292857e.jpg?,1,"['치노팬츠', '하의', '베이지색', '심플', '캐주얼']",32.6,3
2018-08-01,//image.musinsa.com/mfile_s01/_street_images/45930/280.street_img_view25b62c242179c2.jpg?,0,"['카고팬츠', '카키', '하의', '녹색', '스트리트', '힙합']",33.6,3
2018-08-01,//image.musinsa.com/mfile_s01/_street_images/48606/280.street_img_view25bff7ebbc097c.jpg?20181129155015,4,"['데님', '팬츠', '하의', '데님', '심플', '캐주얼']",33.6,3
2018-08-03,//image.musinsa.com/mfile_s01/_street_images/45948/280.street_img_view25b643b6784086.jpg?20180808131759,4,"['팬츠', '베이지', '하의', '베이지색', '섹시', '페미닌']",33.1,3
2018-08-03,//image.musinsa.com/mfile_s01/_street_images/42799/280.street_img_view25abcbcc9291a7.jpg?,0,"['데님스커트', '하의', '데님', '스트리트', '힙합']",33.1,3
2018-08-05,//image.musinsa.com/mfile_s01/_street_images/48592/280.street_img_view25bf260d9a8bfc.jpg?20181119125734,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",30.0,3
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/39970/280.street_img_view25a54c2b662c23.jpg?,4,"['스커트', '체크', '하의', '체크']",30.5,3
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45441/280.street_img_view15b45c8759d385.jpg?,0,"['스커트', '카모', '하의', '카모', '스트리트', '힙합']",30.5,3
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/45648/280.street_img_view25b5540e25b4ad.jpg?,0,"['카모팬츠', '하의', '카모', '스트리트', '힙합']",30.5,3
2018-08-06,//image.musinsa.com/mfile_s01/_street_images/39661/280.street_img_view25a5301438e50a.jpg?20171221102521,0,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",30.5,3
2018-08-07,//image.musinsa.com/mfile_s01/_street_images/47121/280.street_img_view15bac9a6bf0652.jpg?,4,"['점프수트', '베이지', '하의', '베이지색', '워크', '밀리터리']",30.5,3
2018-08-07,//image.musinsa.com/mfile_s01/_street_images/43482/280.street_img_view25ad70b9cab99d.jpg?,4,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",30.5,3
2018-08-07,//image.musinsa.com/mfile_s01/_street_images/44984/280.street_img_view15b2a1067c3fbb.jpg?20180620185121,0,"['쇼츠', '블랙', '하의', '검정색', '유니크', '키치']",30.5,3
2018-08-08,//image.musinsa.com/mfile_s01/_street_images/40959/280.street_img_view15a826b124218c.jpg?,4,"['슬랙스', '와인', '하의', '분홍색', '포멀', '클래식']",31.0,3
2018-08-08,//image.musinsa.com/mfile_s01/_street_images/45550/280.street_img_view25b4d7a022c4fa.jpg?,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",31.0,3
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/45596/280.street_img_view25b4ec14e4e361.jpg?,4,"['쇼츠', '블랙', '하의', '검정색', '심플', '캐주얼']",28.8,6
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/42744/280.street_img_view25ab8a9d0d494b.jpg?20180326172553,0,"['트랙팬츠', '하의', '흰색', '스트리트', '힙합']",28.8,6
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/45783/280.street_img_view25b58325a616cd.jpg?,0,"['청바지', '블루', '하의', '데님', '유니크', '키치']",28.8,6
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/46098/280.street_img_view15b6bf72bc5e7c.jpg?20180816141439,0,"['데님쇼츠', '하의', '데님', '스트리트', '힙합']",28.8,6
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/45981/280.street_img_view25b6975cc724ef.jpg?20180806101631,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",28.8,6
2018-08-09,//image.musinsa.com/mfile_s01/_street_images/49125/280.street_img_view25c1857ea29334.jpg?20181217123350,0,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",28.8,6
2018-08-13,//image.musinsa.com/mfile_s01/_street_images/45643/280.street_img_view25b553f555780a.jpg?,4,"['미니스커트', '하의', '흰색', '심플', '캐주얼']",30.5,3
2018-08-17,//image.musinsa.com/mfile_s01/_street_images/45259/280.street_img_view25b31fe6b55bfe.jpg?20180625121826,0,"['쇼츠', '블루', '하의', '데님', '섹시', '페미닌']",27.2,6
2018-08-21,//image.musinsa.com/mfile_s01/_street_images/45463/280.street_img_view25b46a7fb0a738.jpg?,0,"['미니스커트', '하의', '검정색', '스트리트', '힙합']",26.6,6
2018-08-24,//image.musinsa.com/mfile_s01/_street_images/41470/280.street_img_view25aa7bbaf11911.jpg?,4,"['팬츠', '네이비', '하의', '파랑색', '심플', '캐주얼']",24.4,1
2018-09-02,//image.musinsa.com/mfile_s01/_street_images/45536/280.street_img_view25b4d707c61bb6.jpg?20180719164418,4,"['쇼츠', '데님', '하의', '데님', '심플', '캐주얼']",25.1,1
2018-09-04,//image.musinsa.com/mfile_s01/_street_images/48611/280.street_img_view25bf3c1dc40052.jpg?,4,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",23.2,1
2018-09-05,//image.musinsa.com/mfile_s01/_street_images/44251/280.street_img_view25afaa352bef78.jpg?,0,"['슬랙스', '블루', '하의', '파랑색', '스트리트', '힙합']",24.0,1
2018-09-07,//image.musinsa.com/mfile_s01/_street_images/40871/280.street_img_view15a784c6f671d7.jpg?20180206092351,0,"['트랙팬츠', '크럼프', '하의', '회색', '스트리트', '힙합']",22.0,1
2018-09-10,//image.musinsa.com/mfile_s01/_street_images/44438/280.street_img_view15b04ee680e5bc.jpg?,0,"['트랙팬츠', '레드', '하의', '검정색', '스트리트', '힙합']",22.9,1
2018-09-10,//image.musinsa.com/mfile_s01/_street_images/46120/280.street_img_view25b71403a86dac.jpg?20180813174227,4,"['데님 팬츠', '캘빈클라인 진', '하의', '데님', '심플', '캐주얼']",22.9,1
2018-09-11,//image.musinsa.com/mfile_s01/_street_images/44513/280.street_img_view25b0fa31260f63.jpg?20180525190204,0,"['멜란지마스터', '하의', '녹색', '스트리트', '힙합']",21.6,1
2018-09-11,//image.musinsa.com/mfile_s01/_street_images/44754/280.street_img_view15b10a66173a6e.jpg?20180601140032,4,"['Holic Skirt', '아파트먼트', '하의', '체크', '심플', '캐주얼']",21.6,1
2018-09-13,//image.musinsa.com/mfile_s01/_street_images/46834/280.street_img_view25b9f33d2f4209.jpg?20180927083418,4,"['스커트', '체크', '하의', '체크']",23.5,1
2018-09-13,//image.musinsa.com/mfile_s01/_street_images/44175/280.street_img_view25afc03ef54cf8.jpg?,0,"['트랙팬츠', '하의', '검정색', '체크', '스트리트', '힙합']",23.5,1
2018-09-14,//image.musinsa.com/mfile_s01/_street_images/47186/280.street_img_view25bb35ebf2b1ef.jpg?20181002101643,0,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",23.5,1
2018-09-14,//image.musinsa.com/mfile_s01/_street_images/46355/280.street_img_view25b8664c6c3ca7.jpg?,0,"['블랙', '트랙팬츠', '하의', '검정색', '스트리트', '힙합']",23.5,1
2018-09-14,//image.musinsa.com/mfile_s01/_street_images/45705/280.street_img_view25b584b38dff27.jpg?,0,"['데님쇼츠', '하의', '데님', '섹시', '페미닌']",23.5,1
2018-09-18,//image.musinsa.com/mfile_s01/_street_images/45632/280.street_img_view25b4efae9672e2.jpg?,0,"['데님팬츠', '블루', '하의', '데님', '섹시', '페미닌']",22.0,1
2018-09-20,//image.musinsa.com/mfile_s01/_street_images/44633/280.street_img_view25b288aea2e33d.jpg?20180619154816,0,"['블랙', '쇼츠', '하의', '검정색', '섹시', '페미닌']",19.0,7
2018-09-21,//image.musinsa.com/mfile_s01/_street_images/44624/280.street_img_view15b288d13bee27.jpg?20180619154616,0,"['점프슈트', '하의', '데님', '스트리트', '힙합']",19.4,7
2018-09-26,//image.musinsa.com/mfile_s01/_street_images/49305/280.street_img_view25c29b4c784e04.jpg?20181231204404,0,"['와이드팬츠', '하의', '검정색', '스트리트', '힙합']",19.4,7
2018-09-27,//image.musinsa.com/mfile_s01/_street_images/45633/280.street_img_view25b4efacb36719.jpg?,0,"['데님팬츠', '블루', '하의', '데님', '유니크', '키치']",18.9,7
2018-09-27,//image.musinsa.com/mfile_s01/_street_images/49073/280.street_img_view15c1225791b8ac.jpg?,0,"['조거팬츠', '카모', '하의', '카모', '스트리트', '힙합']",18.9,7
2018-09-28,//image.musinsa.com/mfile_s01/_street_images/48394/280.street_img_view25bf3b3139e5df.jpg?20181105094057,4,"['스커트', '체크', '하의', '체크']",17.5,7
2018-10-04,//image.musinsa.com/mfile_s01/_street_images/45108/280.street_img_view15b275853af73d.jpg?,4,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",19.3,7
2018-10-04,//image.musinsa.com/mfile_s01/_street_images/47265/280.street_img_view25bb5922a3b643.jpg?20181019154340,4,"['조거팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",19.3,7
2018-10-05,//image.musinsa.com/mfile_s01/_street_images/45959/280.street_img_view25b67ee20569e1.jpg?,4,"['체크', '미니스커트', '하의', '체크', '심플', '캐주얼']",16.9,7
2018-10-05,//image.musinsa.com/mfile_s01/_street_images/49027/280.street_img_view25c0f1e49739a9.jpg?20181211095204,0,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",16.9,7
2018-10-11,//image.musinsa.com/mfile_s01/_street_images/48035/280.street_img_view25bcee89ebdf7d.jpg?20181023183922,0,"['트랙팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",9.7,8
2018-10-16,//image.musinsa.com/mfile_s01/_street_images/45539/280.street_img_view15b4d6f51036d2.jpg?,0,"['스커트', '레드', '하의', '빨간색', '유니크', '키치']",14.5,4
2018-10-16,//image.musinsa.com/mfile_s01/_street_images/40519/280.street_img_view25a6ad9568463f.jpg?20180126175801,4,"['와이드팬츠', '하의', '회색', '심플', '캐주얼']",14.5,4
2018-10-17,//image.musinsa.com/mfile_s01/_street_images/48911/280.street_img_view25c06576530f17.jpg?20181204092820,4,"['데님팬츠', '하의', '검정색', '심플', '캐주얼']",12.4,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/48898/280.street_img_view15c0659b83dea1.jpg?,0,"['트랙팬츠', '블루', '하의', '파랑색', '스트리트', '힙합']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/45953/280.street_img_view25b67f42ad7d8c.jpg?20180806182553,4,"['트라우저', '하의', '회색', '심플', '캐주얼']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/42310/280.street_img_view25ad5b714dee22.jpg?,3,"['원피스', '스트라이프', '하의', '스프라이트']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/44461/280.street_img_view25b04ec8dd1810.jpg?,4,"['슬랙스', '블랙', '하의', '검정색', '심플', '캐주얼']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/47522/280.street_img_view25be13ca067a6f.jpg?20181016092130,0,"['트랙 팬츠', '아이보리', '하의', '베이지색', '스트리트', '힙합']",12.7,4
2018-10-18,//image.musinsa.com/mfile_s01/_street_images/41832/280.street_img_view25acf273974c08.jpg?20180313002223,3,"['팬츠', '화이트', '하의', '흰색']",12.7,4
2018-10-21,//image.musinsa.com/mfile_s01/_street_images/45466/280.street_img_view15b46a7383343b.jpg?,0,"['데님팬츠', 'denim', 'pants', '하의', '스트리트', '힙합']",13.4,4
2018-10-22,//image.musinsa.com/mfile_s01/_street_images/45707/280.street_img_view25b584abd3b1cd.jpg?,0,"['데님쇼츠', '하의', '데님', '섹시', '페미닌']",14.0,4
2018-10-25,//image.musinsa.com/mfile_s01/_street_images/45457/280.street_img_view15b46ae000ecf7.jpg?,4,"['미니스커트', '하의', '검정색', '심플', '캐주얼']",13.8,4
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/49100/280.street_img_view25c175c3a804be.jpg?,0,"['스커트', '블루', '하의', '파랑색', '유니크', '키치']",6.1,2
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/45662/280.street_img_view25b554422c4c4d.jpg?,4,"['블랙진', '블랙팬츠', '하의', '검정색', '심플', '캐주얼']",6.1,2
2018-10-30,//image.musinsa.com/mfile_s01/_street_images/44656/280.street_img_view15b0ce215257b3.jpg?,0,"['점프수트', '데님', '하의', '파랑색', '스트리트', '힙합']",6.1,2
2018-10-31,//image.musinsa.com/mfile_s01/_street_images/48236/280.street_img_view25bf64e0c863bc.jpg?,0,"['치노팬츠', '하의', '베이지색', '스트리트', '힙합']",7.4,8
2018-11-06,//image.musinsa.com/mfile_s01/_street_images/42613/280.street_img_view25abb79932b4bf.jpg?20180328205032,4,"['스커트', '옐로', '하의', '노란색', '심플', '캐주얼']",12.2,4
2018-11-06,//image.musinsa.com/mfile_s01/_street_images/47794/280.street_img_view25be93824d1119.jpg?20181112174026,4,"['스커트', '체크', '하의', '체크', '유니크', '키치']",12.2,4
2018-11-07,//image.musinsa.com/mfile_s01/_street_images/48922/280.street_img_view15c06551b04046.jpg?,0,"['스커트', '베이지', '하의', '베이지색', '스트리트', '힙합']",12.8,4
2018-11-13,//image.musinsa.com/mfile_s01/_street_images/47244/280.street_img_view25bb5d2be504e4.jpg?,4,"['데님스커트', '블루', '하의', '데님', '심플', '캐주얼']",8.8,8
2018-11-13,//image.musinsa.com/mfile_s01/_street_images/49304/280.street_img_view25c29b5e0d9828.jpg?20181231204524,4,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",8.8,8
2018-11-13,//image.musinsa.com/mfile_s01/_street_images/46622/280.street_img_view15b90c4e60fdcd.jpg?,4,"['쇼츠', '블랙', '하의', '검정색', '심플', '캐주얼']",8.8,8
2018-11-16,//image.musinsa.com/mfile_s01/_street_images/44906/280.street_img_view15b39e81ecb1a2.jpg?20180702191517,0,"['데님팬츠', 'denim', 'pants', '하의']",8.8,8
2018-11-19,//image.musinsa.com/mfile_s01/_street_images/48598/280.street_img_view25bf25e583349d.jpg?20181119125829,4,"['팬츠', '베이지', '하의', '베이지색', '유니크', '키치']",6.5,2
2018-11-20,//image.musinsa.com/mfile_s01/_street_images/45761/280.street_img_view15b58399f19713.jpg?,0,"['데님팬츠', '블루', '하의', '데님', '스트리트', '힙합']",6.5,2
2018-12-03,//image.musinsa.com/mfile_s01/_street_images/45903/280.street_img_view15b62c47fc15d0.jpg?,4,"['숏팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",11.5,4
2018-12-04,//image.musinsa.com/mfile_s01/_street_images/47769/280.street_img_view25be927dce2bed.jpg?20181112161901,0,"['트랙팬츠', '하의', '빨간색', '스트리트', '힙합']",6.7,2
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48948/280.street_img_view25c088ed5a691d.jpg?20181217165055,0,"['카고팬츠', '베이지', '하의', '베이지색', '스트리트', '힙합']",0.0,5
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/40162/280.street_img_view25a5ee7e835997.jpg?,1,"['팬츠', '베이지', '하의', '베이지색', '심플', '캐주얼']",0.0,5
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/40875/280.street_img_view15a78498485fdf.jpg?20180205213518,0,"['팬츠', '로맨틱크라운', '하의', '빨간색', '스트리트', '힙합']",0.0,5
2018-12-11,//image.musinsa.com/mfile_s01/_street_images/46460/280.street_img_view25b7fb992385a2.jpg?20180824175308,0,"['트랙클럽 벨루어 팬츠', '뉴발란스', '하의', '파랑색', '스트리트', '힙합']",0.2,5
2018-12-14,//image.musinsa.com/mfile_s01/_street_images/41343/280.street_img_view25a9cb50d4d16f.jpg?20180223133612,0,"['팬츠', '스타터', '하의', '파랑색', '스트리트', '힙합']",-4.4,0
2018-12-16,//image.musinsa.com/mfile_s01/_street_images/44747/280.street_img_view25b3095e460037.jpg?,0,"['미니스커트', '하의', '파랑색', '유니크', '키치']",0.0,5
