date,url,x1,x2,label,tags,지점,평균기온..C.,최저기온..C.,최고기온..C.
2018-01-21,//image.musinsa.com/mfile_s01/_street_images/46935/280.street_img_view15bbdb2cd257e4.jpg?20180918093938,-0.009901998,0.04512468,3,"['카디건', '상의', '흰색']",108,0.4,-3.7,5.5
2018-01-21,//image.musinsa.com/mfile_s01/_street_images/40519/280.street_img_view15a6ad94429632.jpg?20180126175801,-0.031958467000000004,-0.017661167,1,"['무스탕', '아우터', '검정색', '심플', '캐주얼']",108,0.4,-3.7,5.5
2018-01-21,//image.musinsa.com/mfile_s01/_street_images/40123/280.street_img_view15a5d60d394c71.jpg?,-0.029766672999999997,-0.018685824,1,"['코트', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,0.4,-3.7,5.5
2018-01-21,//image.musinsa.com/mfile_s01/_street_images/49246/280.street_img_view15c1c8d655fbbe.jpg?20181221160928,-0.026014884,-0.014245523000000001,1,"['CHESTERFIELD COAT', '비바스튜디오', '아우터', '검정색', '심플', '캐주얼']",108,0.4,-3.7,5.5
2018-01-22,//image.musinsa.com/mfile_s01/_street_images/40533/280.street_img_view15a6aceb2d6429.jpg?,-0.01789285,-0.01536904,1,"['싱글코트', '아우터', '검정색']",108,0.2,-5.3,4.0
2018-01-22,//image.musinsa.com/mfile_s01/_street_images/40530/280.street_img_view15a6ad63567967.jpg?,-0.032303889,-0.018351561000000002,1,"['싱글코트', '아우터', '검정색', '심플', '캐주얼']",108,0.2,-5.3,4.0
2018-01-22,//image.musinsa.com/mfile_s01/_street_images/40547/280.street_img_view15a6ac9a35eb70.jpg?20180130143944,0.018616852,0.003610323,4,"['트랙자켓', '아우터', '빨간색', '스트리트', '힙합']",108,0.2,-5.3,4.0
2018-01-22,//image.musinsa.com/mfile_s01/_street_images/44848/280.street_img_view15b19ccc5025f9.jpg?20180607074411,-0.021694541,0.009951052,2,"['티셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",108,0.2,-5.3,4.0
2018-01-22,//image.musinsa.com/mfile_s01/_street_images/40531/280.street_img_view25a6ad5e4de188.jpg?20180126183143,-0.02722674,-0.013412617,1,"['후드집업', '아우터', '노란색', '심플', '캐주얼']",108,0.2,-5.3,4.0
2018-01-23,//image.musinsa.com/mfile_s01/_street_images/46719/280.street_img_view15b98d572bb209.jpg?20180910113721,-0.022025085,0.01359412,2,"['롱슬리브', '티셔츠', '상의', '녹색', '심플', '캐주얼']",108,-11.7,-14.6,-5.3
2018-01-26,//image.musinsa.com/mfile_s01/_street_images/44737/280.street_img_view15b3097b969d4c.jpg?20180625165150,-0.00294081,0.026296214,3,"['화이트', '셔츠', 'shirt', '상의', '유니크', '키치']",108,-14.8,-17.8,-10.7
2018-01-29,//image.musinsa.com/mfile_s01/_street_images/40733/280.street_img_view15a72d71aebe2a.jpg?,-4.68e-05,-0.009560655,4,"['라이더', '자켓', '아우터', '검정색', '섹시', '페미닌']",108,-8.5,-11.6,-4.7
2018-01-31,//image.musinsa.com/mfile_s01/_street_images/40768/280.street_img_view15a742ca076323.jpg?20180208084905,-0.032787249,-0.021162588,1,"['코트', '롱', '아우터', '베이지색', '심플', '캐주얼']",108,-2.6,-5.2,0.0
2018-01-31,//image.musinsa.com/mfile_s01/_street_images/40768/280.street_img_view25a742cadc7489.jpg?20180208084905,-0.014704766000000001,-0.027157302,1,"['데님재킷', '아우터', '데님', '심플', '캐주얼']",108,-2.6,-5.2,0.0
2018-01-31,//image.musinsa.com/mfile_s01/_street_images/44182/280.street_img_view15afaacc5903fc.jpg?,-0.02601815,0.026615802,2,"['후디', '화이트', '상의', '흰색', '심플', '캐주얼']",108,-2.6,-5.2,0.0
