"date","image","x1","x2","label","tags","지점","평균기온..C.","최저기온..C.","최고기온..C.","cluster"
"2018-04-19","//image.musinsa.com/mfile_s01/_street_images/43544/280.street_img_view25ad82f3a1e62b.jpg?",1.09285763108626,0.036421576774829,3,"['스커트', '체크', '하의', '분홍색', '체크', '심플', '캐주얼']",108,14,7.4,20.5,1
"2018-04-19","//image.musinsa.com/mfile_s01/_street_images/43550/280.street_img_view15ad95695ef4d7.jpg?20180420151516",0.167056090060792,0.0157895457730403,0,"['HGT18SCN1', '해브어굿타임', '상의', '검정색', '심플', '캐주얼']",108,14,7.4,20.5,1
"2018-04-19","//image.musinsa.com/mfile_s01/_street_images/43521/280.street_img_view15ad8329bd8425.jpg?",0.139075247876726,0.182867887869318,0,"['재킷', '패턴', '아우터', '분홍색', '심플', '캐주얼']",108,14,7.4,20.5,1
"2018-04-19","//image.musinsa.com/mfile_s01/_street_images/43555/280.street_img_view15ad951f9c2534.jpg?20180420150829",0.157755695730593,0.014260825971856,0,"['HGT18SST00', '해브어굿타임', '상의', '녹색', '심플', '캐주얼']",108,14,7.4,20.5,1
"2018-04-20","//image.musinsa.com/mfile_s01/_street_images/43568/280.street_img_view25af5742645d54.jpg?",0.0989518635727901,0.0562922611034933,0,"['체크', '팬츠', '하의', '체크', '스트리트', '힙합']",108,18.4,11,26.3,2
"2018-04-22","//image.musinsa.com/mfile_s01/_street_images/44186/280.street_img_view15af939144f89c.jpg?20180514162210",0.115764312045023,-0.00837810067900552,0,"['셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",108,15.5,10.7,21,1
"2018-04-22","//image.musinsa.com/mfile_s01/_street_images/44182/280.street_img_view15afaacc5903fc.jpg?",0.20817784447015,0.0183495964128882,0,"['후디', '화이트', '상의', '흰색', '심플', '캐주얼']",108,15.5,10.7,21,1
"2018-04-23","//image.musinsa.com/mfile_s01/_street_images/43612/5add5bf34b136img_view1100.jpg?",0.23077731106865,-0.0537268117181254,0,"['티셔츠', '블랙', '상의', '검정색', '심플', '캐주얼']",108,9.3,8.4,10.7,1
"2018-04-24","//image.musinsa.com/mfile_s01/_street_images/43657/280.street_img_view15adf06e9c4e9f.jpg?20180424133107",0.112909579804646,0.107203779728472,0,"['재킷', '체크', '아우터', '체크', '심플', '캐주얼']",108,12.1,8.9,16.1,1
"2018-04-25","//image.musinsa.com/mfile_s01/_street_images/43712/280.street_img_view15ae1558cc6df1.jpg?",0.194414993204426,0.0934378733633574,0,"['항공점퍼', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,14.6,5.7,23.3,1
"2018-04-25","//image.musinsa.com/mfile_s01/_street_images/43712/280.street_img_view25ae15595a998e.jpg?",0.122603669825381,0.119970176082716,0,"['슬랙스', '네이비', '하의', '파랑색', '심플', '캐주얼']",108,14.6,5.7,23.3,1
"2018-04-25","//image.musinsa.com/mfile_s01/_street_images/43711/280.street_img_view15ae155b79e03b.jpg?",0.100864568522048,0.0686917651015353,0,"['코트', '베이지', '아우터', '베이지색', '스트리트', '힙합']",108,14.6,5.7,23.3,1
"2018-04-26","//image.musinsa.com/mfile_s01/_street_images/43776/280.street_img_view15ae2fe5aa94c2.jpg?",0.174755107440588,0.0563533682352235,0,"['아노락', '블랙', '상의', '검정색', '심플', '캐주얼']",108,14.9,10,22.1,1
"2018-04-26","//image.musinsa.com/mfile_s01/_street_images/43766/280.street_img_view15ae301172d0ab.jpg?",1.17160051998063,-0.00735961558456577,3,"['재킷', '블랙', '아우터', '흰색', '검정색', '스트리트', '힙합']",108,14.9,10,22.1,1
"2018-04-27","//image.musinsa.com/mfile_s01/_street_images/43794/280.street_img_view15ae2f19a53223.jpg?",1.11591129103829,-0.22809888476527,3,"['티셔츠', '블랙', '상의', '검정색', '스프라이트', '스트리트', '힙합']",108,15.7,9.7,23.3,1
"2018-04-27","//image.musinsa.com/mfile_s01/_street_images/43794/280.street_img_view25ae2f1a77fa33.jpg?",0.0845737553041153,0.00741907569383377,0,"['팬츠', '베이지', '하의', '베이지색', '스트리트', '힙합']",108,15.7,9.7,23.3,1
"2018-04-28","//image.musinsa.com/mfile_s01/_street_images/43804/280.street_img_view15aebfcf6cf124.jpg?",0.279826758262825,-0.0589225717278319,0,"['셔츠', '핑크', '상의', '분홍색', '스프라이트', '걸리시']",108,15.4,10.5,21.7,1
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43894/280.street_img_view15ae9594f38708.jpg?20180502155537",1.07005082538316,0.038659687145328,3,"['S/S COOPER TEE', '커버낫', '상의', '흰색', '모델', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43887/280.street_img_view15ae95e6d423f7.jpg?20180503103353",1.13709846416112,-0.114360365212143,3,"['반팔티셔츠', '필루미네이트', '상의', '스프라이트', '학생', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43888/280.street_img_view15ae95dd592906.jpg?20180502155949",2.08609289875469,-0.0817988903263642,2,"['셔츠 테일 티셔츠', '로맨틱크라운', '상의', '흰색', '파랑색', '모델', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43868/280.street_img_view15af57032a1765.jpg?",0.160086898548482,0.00684417302650265,0,"['체크', '셔츠', '상의', '체크', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43885/280.street_img_view15aeaf908392ed.jpg?",0.190321578013137,0.25529788958147,0,"['블레이저', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43893/280.street_img_view15ae95a93c294f.jpg?20180502155618",1.07241147088862,-0.0838665456218116,3,"['GRAPHIC TEE', '디아프바인', '상의', '검정색', '모델', '유니크', '키치']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43870/280.street_img_view15af5700ccc216.jpg?",0.17660811135183,0.102298410700969,0,"['베스트', '워크', '아우터', '베이지색', '워크', '밀리터리']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43889/280.street_img_view15ae95d300480e.jpg?20180502155925",1.10084044302186,-0.0655213232775148,3,"['티셔츠', '세인트페인', '상의', '검정색', '모델', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-01","//image.musinsa.com/mfile_s01/_street_images/43868/280.street_img_view25af570415b1af.jpg?",2.02998460281865,0.156188926313623,2,"['데님', '팬츠', 'denim', 'pants', '하의', '데님', '심플', '캐주얼']",108,20.4,17.8,23.3,2
"2018-05-02","//image.musinsa.com/mfile_s01/_street_images/43916/280.street_img_view15ae95f2c0e240.jpg?20180502155116",-0.00374483945258025,-0.123487967620672,0,"['로고 티셔츠', '타게토', '상의', '보라색', '학생', '걸리시']",108,15.1,8.7,19.7,1
"2018-05-02","//image.musinsa.com/mfile_s01/_street_images/43909/280.street_img_view15ae957d80f198.jpg?20180502155503",1.17938984985345,-0.0200897165456006,3,"['로고 반팔티셔츠', '아웃도어프로덕트', '상의', '검정색', '모델', '심플', '캐주얼']",108,15.1,8.7,19.7,1
"2018-05-02","//image.musinsa.com/mfile_s01/_street_images/43915/280.street_img_view15ae947aa50641.jpg?20180502155153",1.14220989764162,-0.19700599172823,3,"['티셔츠', '인스턴트펑크', '상의', '보라색', '학생', '스트리트', '힙합']",108,15.1,8.7,19.7,1
"2018-05-02","//image.musinsa.com/mfile_s01/_street_images/43913/280.street_img_view15ae94975c8f90.jpg?20180502155255",0.0835530369834435,-0.248099382216392,0,"['BURNING Office 1/2 T-shirt', '버닝', '상의', '모델', '스트리트', '힙합']",108,15.1,8.7,19.7,1
"2018-05-02","//image.musinsa.com/mfile_s01/_street_images/43911/280.street_img_view15ae94c6d7f5b5.jpg?20180502155355",2.05200164105398,-0.237993076105994,2,"['CW234', '아디다스', '상의', '흰색', '검정색', '모델', '스트리트', '힙합']",108,15.1,8.7,19.7,1
"2018-05-03","//image.musinsa.com/mfile_s01/_street_images/43946/280.street_img_view25aeaf31f4427a.jpg?",0.0154279876722109,0.172027533556632,0,"['슬랙스', '블랙', '하의', '검정색', '심플', '캐주얼']",108,11.2,6.9,14.7,1
"2018-05-03","//image.musinsa.com/mfile_s01/_street_images/43935/280.street_img_view25aeaf5abe0fba.jpg?",0.177467402830111,-0.0428540988928533,0,"['와이드팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",108,11.2,6.9,14.7,1
"2018-05-03","//image.musinsa.com/mfile_s01/_street_images/43935/280.street_img_view15aeaf5a04c2a7.jpg?",0.141042035292533,-0.257583857781553,0,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",108,11.2,6.9,14.7,1
"2018-05-03","//image.musinsa.com/mfile_s01/_street_images/43946/280.street_img_view15aeaf315c3134.jpg?",0.185421403230684,0.0531491270465859,0,"['셔츠', '네이비', '상의', '파랑색', '심플', '캐주얼']",108,11.2,6.9,14.7,1
"2018-05-04","//image.musinsa.com/mfile_s01/_street_images/43975/280.street_img_view15aec05012467b.jpg?",0.115461351831102,0.0110270374776831,0,"['원피스', '체크', '상의', '체크', '유니크', '키치']",108,14.1,8.8,20,1
"2018-05-07","//image.musinsa.com/mfile_s01/_street_images/43984/280.street_img_view15af14fdf6ed99.jpg?",0.263747959281676,-0.180789990897734,0,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",108,19.2,14,25.5,2
"2018-05-07","//image.musinsa.com/mfile_s01/_street_images/44007/280.street_img_view15af14bf1252fe.jpg?",-0.87328920658829,-0.189819444501598,1,"['원피스', '패턴', '상의', '체크', '걸리시']",108,19.2,14,25.5,2
"2018-05-08","//image.musinsa.com/mfile_s01/_street_images/44023/280.street_img_view25af14bd17a0c4.jpg?",0.117111137979309,0.0836811054128279,0,"['팬츠', '블루', '하의', '파랑색', '유니크', '키치']",108,17.5,11.6,22.9,2
"2018-05-08","//image.musinsa.com/mfile_s01/_street_images/44024/280.street_img_view15af14b88a988a.jpg?",0.172959176400404,-0.173597845079182,0,"['트랙탑', '화이트', '상의', '흰색', '섹시', '페미닌']",108,17.5,11.6,22.9,2
"2018-05-08","//image.musinsa.com/mfile_s01/_street_images/44023/280.street_img_view15af14bbf77923.jpg?",0.174285108552089,-0.0604550344678678,0,"['재킷', '블루', '아우터', '파랑색', '유니크', '키치']",108,17.5,11.6,22.9,2
"2018-05-09","//image.musinsa.com/mfile_s01/_street_images/44054/280.street_img_view15af2da946c0d5.jpg?20180509205748",0.122252685287267,-0.000957037540529523,0,"['로고 티셔츠', '키르시', '상의', '검정색', '심플', '캐주얼']",108,15.7,9.2,21.8,1
"2018-05-09","//image.musinsa.com/mfile_s01/_street_images/44051/280.street_img_view15b357eca503c0.jpg?20180509210015",2.02745396880773,-0.170426649491114,2,"['TAILGATE TEE', '프리즘웍스', '상의', '회색', '카모', '모델', '섹시', '페미닌']",108,15.7,9.2,21.8,1
"2018-05-09","//image.musinsa.com/mfile_s01/_street_images/44055/280.street_img_view15af2da18b0698.jpg?20180518153257",1.05948813488917,-0.218177122574828,3,"['티셔츠', '드러그 위드아웃 사이드 이팩트', '상의', '검정색', '아티스트', '뮤지션', '걸리시']",108,15.7,9.2,21.8,1
"2018-05-10","//image.musinsa.com/mfile_s01/_street_images/44121/280.street_img_view15afc089b671e4.jpg?20180517105924",0.12788572884178,-0.00767563236685979,0,"['화이트', '티셔츠', '상의', '흰색', '심플', '캐주얼']",108,15.4,11.3,21.4,1
"2018-05-10","//image.musinsa.com/mfile_s01/_street_images/44102/280.street_img_view25afc0997437ed.jpg?",-0.911397918978702,-0.112236627159396,1,"['와이드팬츠', '하의', '검정색', '스트리트', '힙합']",108,15.4,11.3,21.4,1
"2018-05-10","//image.musinsa.com/mfile_s01/_street_images/44102/280.street_img_view15afc098c99167.jpg?",0.152206672809473,-0.204566514775814,0,"['크롭', '티셔츠', '상의', '흰색', '스트리트', '힙합']",108,15.4,11.3,21.4,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44149/280.street_img_view25afc0640ca0a0.jpg?",0.271550235671563,0.0517066064178087,0,"['데님', '쇼츠', '하의', '데님', '섹시', '페미닌']",108,16.1,11.9,21.3,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44148/280.street_img_view25af939e4c8bd3.jpg?",-0.89661163709815,0.172873310523302,1,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",108,16.1,11.9,21.3,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44148/280.street_img_view15af939ce44b89.jpg?",0.141448018788206,-0.045464673312719,0,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",108,16.1,11.9,21.3,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44149/280.street_img_view15afc063196138.jpg?",-0.913350902020178,-0.18009206072941,1,"['크롭티', '상의', '흰색', '섹시', '페미닌']",108,16.1,11.9,21.3,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44159/280.street_img_view15afc04ea762f4.jpg?20180517103144",-0.744991931648803,0.0839194199861987,1,"['셔츠', '상의', '주황색', '심플', '캐주얼']",108,16.1,11.9,21.3,1
"2018-05-11","//image.musinsa.com/mfile_s01/_street_images/44163/280.street_img_view25b0621a67ca4f.jpg?20180524133609",-0.723444066981231,-0.080230321431205,1,"['티셔츠', '상의', '검정색', '스트리트', '힙합']",108,16.1,11.9,21.3,1
"2018-05-13","//image.musinsa.com/mfile_s01/_street_images/44192/280.street_img_view15af9389055b6b.jpg?",1.11133807019741,0.0477858857520741,3,"['셔츠', '심플', '블랙', '상의', '검정색', '심플', '캐주얼']",108,15.8,12.7,20,1
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44170/280.street_img_view25b06227b7bdd5.jpg?",1.08526407978197,0.190171768170038,3,"['데님', '스커트', 'skirt', '하의', '데님', '심플', '캐주얼']",108,18.2,11.9,24.5,2
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44223/280.street_img_view15af9375a36c43.jpg?20180514103516",1.12379954016787,-0.12380655467951,3,"['티셔츠', '프린트', '상의', '검정색', '기타패턴', '스트리트', '힙합']",108,18.2,11.9,24.5,2
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44193/280.street_img_view15b0623189309b.jpg?",0.167180221158812,-0.049141434715509,0,"['블라우스', 'blouse', '상의', '주황색', '심플', '캐주얼']",108,18.2,11.9,24.5,2
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44170/280.street_img_view15b062267df4bf.jpg?",-0.862423854773185,-0.0583830888569302,1,"['크롭티', '상의', '베이지색', '심플', '캐주얼']",108,18.2,11.9,24.5,2
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44175/280.street_img_view15afc03e7aa6c8.jpg?",1.01800271373563,-0.340535423936673,3,"['반팔', '티셔츠', '네온', '상의', '노란색', '스트리트', '힙합']",108,18.2,11.9,24.5,2
"2018-05-14","//image.musinsa.com/mfile_s01/_street_images/44175/280.street_img_view25afc03ef54cf8.jpg?",-0.0486179129564301,-0.0699050361053148,0,"['트랙팬츠', '하의', '검정색', '체크', '스트리트', '힙합']",108,18.2,11.9,24.5,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44238/280.street_img_view15afaab4a4c553.jpg?",0.216332692519677,0.0661205848877219,0,"['재킷', '블랙', '상의', '검정색', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44244/280.street_img_view25afaa94ef12ef.jpg?",-0.862192273771951,0.000914168616317985,1,"['팬츠', '퍼플', '하의', '보라색', '걸리시']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44242/280.street_img_view15afaa9ce7fe47.jpg?",0.176248581928981,0.183419549186931,0,"['스커트', '그린', '하의', '녹색', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44239/280.street_img_view25afaaaf71a02d.jpg?",0.172348151691257,0.108957358707054,0,"['스커트', '데님', '하의', '데님', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44252/280.street_img_view15afaa0dd7156d.jpg?20180515122825",0.160996747747044,-0.148884390530909,0,"['티셔츠', '화이트', '상의', '흰색', '유니크', '키치']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44256/280.street_img_view15afa9d55d117b.jpg?20180515124051",1.06963674825313,0.0664724041494633,3,"['후디', '구찌', '베이지', '상의', '베이지색', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44239/280.street_img_view15afaaaea38c9a.jpg?",0.214628489064055,0.0396888729452311,0,"['재킷', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44238/280.street_img_view25afaab56bfa42.jpg?",0.0738485997979543,0.0351662703755933,0,"['슬랙스', '그레이', '하의', '회색', '심플', '캐주얼']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44251/280.street_img_view15afaa342aab16.jpg?",0.224833100649579,-0.210299011859181,0,"['슬리브리스', '화이트', '상의', '흰색', '스트리트', '힙합']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44244/280.street_img_view15afaa9418f0e3.jpg?",-0.77663196728572,-0.083632098775752,1,"['셔츠', '화이트', '상의', '흰색', '걸리시']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44251/280.street_img_view25afaa352bef78.jpg?",0.12286297405311,-0.0792348116063752,0,"['슬랙스', '블루', '하의', '파랑색', '스트리트', '힙합']",108,23.2,15.4,29.3,2
"2018-05-15","//image.musinsa.com/mfile_s01/_street_images/44249/280.street_img_view15afaa3fc34271.jpg?",0.19946309053876,-0.209369188291052,0,"['티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",108,23.2,15.4,29.3,2
"2018-05-16","//image.musinsa.com/mfile_s01/_street_images/44276/280.street_img_view15b062ac67c104.jpg?",-1.86528357631545,-0.0583573900091306,4,"['스웻셔츠', '상의', '심플', '캐주얼']",108,22.3,21.8,24.4,2
"2018-05-16","//image.musinsa.com/mfile_s01/_street_images/44297/280.street_img_view15afbdf3558109.jpg?20180516171546",0.236127771576713,-0.0283512785699508,0,"['코니 스피드', '챠리앤코', '상의', '흰색', '심플', '캐주얼']",108,22.3,21.8,24.4,2
"2018-05-16","//image.musinsa.com/mfile_s01/_street_images/44266/280.street_img_view15b063da31a814.jpg?",-0.79035628754684,0.00922895848093568,1,"['크롭티', '상의', '검정색', '심플', '캐주얼']",108,22.3,21.8,24.4,2
"2018-05-16","//image.musinsa.com/mfile_s01/_street_images/44295/280.street_img_view15afbe0b827869.jpg?20180516171709",0.169241355761011,-0.316535637863103,0,"['롱슬리브', '챠리앤코', '상의', '흰색', '스트리트', '힙합']",108,22.3,21.8,24.4,2
"2018-05-16","//image.musinsa.com/mfile_s01/_street_images/44289/280.street_img_view15afbe6427784d.jpg?20180516172126",-0.671274326825143,-0.141174697363032,1,"['코니 스피드', '챠리앤코', '상의', '분홍색', '걸리시']",108,22.3,21.8,24.4,2
"2018-05-18","//image.musinsa.com/mfile_s01/_street_images/44343/280.street_img_view15b024f5e20979.jpg?",-0.690945239306254,0.0435338099399712,1,"['데님스커트', '블루', '하의', '데님', '걸리시']",108,16.3,12.2,19.3,2
"2018-05-18","//image.musinsa.com/mfile_s01/_street_images/44341/280.street_img_view15b0250f3d8c12.jpg?",0.167529155855107,-0.142148157978076,0,"['반팔티셔츠', '블랙', '상의', '검정색', '스트리트', '힙합']",108,16.3,12.2,19.3,2
"2018-05-18","//image.musinsa.com/mfile_s01/_street_images/44338/280.street_img_view15b025e453bb5e.jpg?",0.105441257113825,-0.129285885368466,0,"['반팔티셔츠', '화이트', '상의', '흰색', '스트리트', '힙합']",108,16.3,12.2,19.3,2
"2018-05-18","//image.musinsa.com/mfile_s01/_street_images/44338/280.street_img_view25b025e502f055.jpg?",0.0926028487247735,-0.00551966626634913,0,"['와이드팬츠', '오렌지', '하의', '주황색', '스트리트', '힙합']",108,16.3,12.2,19.3,2
"2018-05-18","//image.musinsa.com/mfile_s01/_street_images/44341/280.street_img_view25b0250fe8606c.jpg?",0.107587347651723,0.0202745671199462,0,"['청바지', '블루', '하의', '데님', '스트리트', '힙합']",108,16.3,12.2,19.3,2
"2018-05-20","//image.musinsa.com/mfile_s01/_street_images/44349/280.street_img_view15b024f42ee3d1.jpg?",0.112852783462423,-0.16201522726689,0,"['크롭티', '그레이', '상의', '회색', '스트리트', '힙합']",108,17,11.5,22.6,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44368/280.street_img_view15b023379e6acd.jpg?",0.202361236991662,0.119797956930168,0,"['자켓', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44364/280.street_img_view25b02342d41dd9.jpg?",-0.872727691089166,-0.0963485743174556,1,"['셔츠', '상의', '녹색', '스트리트', '힙합']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44434/280.street_img_view15b04ec0121407.jpg?",0.147352087303468,0.0298047954583352,0,"['셔츠', '그레이', '상의', '검정색', '심플', '캐주얼']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44378/280.street_img_view15b025ec259fdd.jpg?",0.162159141910418,-0.18924039118905,0,"['크롭티', '블랙', '상의', '검정색', '스트리트', '힙합']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44360/280.street_img_view15b02353ed3698.jpg?",0.164172411289455,0.0910605750586908,0,"['블레이저', '블랙', '아우터', '검정색', '심플', '캐주얼']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44368/280.street_img_view25b0233829c804.jpg?",0.154281786148111,0.219000334157685,0,"['데님팬츠', '블루', '하의', '데님', '심플', '캐주얼']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44369/280.street_img_view15b0233264f778.jpg?",0.162476814573159,-0.272626036047137,0,"['티셔츠', '핑크', '상의', '분홍색', '스트리트', '힙합']",108,17.8,11.3,23.7,2
"2018-05-21","//image.musinsa.com/mfile_s01/_street_images/44378/280.street_img_view25b025ecbe935e.jpg?",0.230355500562438,-0.136156385560398,0,"['카고팬츠', '카모', '하의', '카모', '스트리트', '힙합']",108,17.8,11.3,23.7,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44437/280.street_img_view15b04eeb0238dc.jpg?",0.025049268756953,-0.0261724086739274,0,"['하이웨스트', '블랙', '하의', '검정색', '섹시', '페미닌']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44438/280.street_img_view15b04ee680e5bc.jpg?",1.13738250825697,-0.0303775167725403,3,"['트랙팬츠', '레드', '하의', '검정색', '빨간색', '스트리트', '힙합']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44436/280.street_img_view15b04e9cb620fc.jpg?",0.185200715141805,-0.10560867689142,0,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44443/280.street_img_view15b04edab8cbc3.jpg?",0.0634762548029573,-0.115560879217818,0,"['롱셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44442/280.street_img_view15b04edbdf2e4b.jpg?",0.159929672510174,-0.0398318076309681,0,"['티셔츠', '레오파드', '상의', '애니멀', '섹시', '페미닌']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44395/280.street_img_view15b0b925b1ee54.jpg?",0.160913052101825,-0.0919421187164399,0,"['반팔셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",108,18.1,15.4,23.2,2
"2018-05-22","//image.musinsa.com/mfile_s01/_street_images/44392/280.street_img_view15b0b91c72b90d.jpg?",0.317026685520602,-0.0477026013587872,0,"['티셔츠', '화이트', '상의', '흰색', '심플', '캐주얼']",108,18.1,15.4,23.2,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44419/280.street_img_view15b04f010791bf.jpg?",0.206914051327384,-0.229768129952478,0,"['티셔츠', '레드', '상의', '빨간색', '스트리트', '힙합']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44461/280.street_img_view15b04ec8496fe3.jpg?",0.0977347487299298,-0.078479023723322,0,"['티셔츠', '스트라이프', '상의', '스프라이트', '심플', '캐주얼']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44462/280.street_img_view15b0e10e86fbce.jpg?",-0.766025051115016,-0.0402551381892713,1,"['티셔츠', '상의', '검정색', '심플', '캐주얼']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44457/280.street_img_view25b04ed2a1e10d.jpg?",0.234275639762227,-0.0290711590823328,0,"['조거팬츠', '블랙', '하의', '검정색', '섹시', '페미닌']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44405/280.street_img_view15b0b98fd1c615.jpg?",0.0861430070917359,-0.112192164589034,0,"['원피스', '스트라이프', '상의', '스프라이트', '유니크', '키치']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44422/280.street_img_view15b04efa0e7142.jpg?",0.0421474218971286,0.116283240925642,0,"['블레이저', '그레이', '아우터', '회색', '심플', '캐주얼']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44457/280.street_img_view15b04ed182d7aa.jpg?",0.141747592969859,-0.142788830181812,0,"['브라탑', '블랙', '상의', '검정색', '섹시', '페미닌']",108,17.3,13.6,23.3,2
"2018-05-23","//image.musinsa.com/mfile_s01/_street_images/44461/280.street_img_view25b04ec8dd1810.jpg?",0.169057172523404,-0.000364075892126487,0,"['슬랙스', '블랙', '하의', '검정색', '심플', '캐주얼']",108,17.3,13.6,23.3,2
"2018-05-24","//image.musinsa.com/mfile_s01/_street_images/44469/280.street_img_view25b0f4cec7da65.jpg?",-0.781569867509728,0.116372711516795,1,"['뷔스티에', '상의', '체크', '심플', '캐주얼']",108,18.3,11.2,23.7,2
"2018-05-25","//image.musinsa.com/mfile_s01/_street_images/44520/280.street_img_view25b0fa03306fe1.jpg?20180528115732",0.22777020324007,-0.0273667783535288,0,"['MMPT0002', '멜란지마스터', '하의', '빨간색', '스트리트', '힙합']",108,19.7,13.8,26.2,2
"2018-05-25","//image.musinsa.com/mfile_s01/_street_images/44513/280.street_img_view25b0fa31260f63.jpg?20180525190204",0.251128803993075,-0.0340633612610863,0,"['MMPT0002', '멜란지마스터', '하의', '녹색', '스트리트', '힙합']",108,19.7,13.8,26.2,2
"2018-05-25","//image.musinsa.com/mfile_s01/_street_images/44513/280.street_img_view15b0fa2fe0f07e.jpg?20180525190204",0.188283528158106,-0.254988384486451,0,"['MMTS0007', '멜란지마스터', '상의', '흰색', '스트리트', '힙합']",108,19.7,13.8,26.2,2
