date,image,tags,temperature,cluster
2018-12-04,//image.musinsa.com/mfile_s01/_street_images/48911/280.street_img_view25c06576530f17.jpg?20181204092820,"['데님팬츠', '하의', '검정색', '심플', '캐주얼']",6.7,0
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48944/280.street_img_view25c07255d50b82.jpg?,"['스커트', '블랙', '하의', '검정색', '심플', '캐주얼']",0.0,9
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48949/280.street_img_view25c088e7696ee6.jpg?20181205234105,"['팬츠', '블랙', '하의', '검정색', '심플', '캐주얼']",0.0,9
2018-12-05,//image.musinsa.com/mfile_s01/_street_images/48948/280.street_img_view25c088ed5a691d.jpg?20181217165055,"['카고팬츠', '베이지', '하의', '베이지색', '스트리트', '힙합']",0.0,9
2018-12-11,//image.musinsa.com/mfile_s01/_street_images/49027/280.street_img_view25c0f1e49739a9.jpg?20181211095204,"['팬츠', '블랙', '하의', '검정색', '스트리트', '힙합']",0.2,9
2018-12-11,//image.musinsa.com/mfile_s01/_street_images/49037/280.street_img_view25c0f1c62b1b8d.jpg?20181211103337,"['스커트', '베이지', '체크', '하의', '베이지색', '체크', '유니크', '키치']",0.2,9
2018-12-12,//image.musinsa.com/mfile_s01/_street_images/49073/280.street_img_view15c1225791b8ac.jpg?,"['조거팬츠', '카모', '하의', '카모', '스트리트', '힙합']",-1.9,3
2018-12-16,//image.musinsa.com/mfile_s01/_street_images/49100/280.street_img_view25c175c3a804be.jpg?,"['스커트', '블루', '하의', '파랑색', '유니크', '키치']",0.0,9
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/49137/280.street_img_view25c19ac9737d55.jpg?20181219113125,"['데님팬츠', '하의', '데님', '분홍색', '심플', '캐주얼']",1.6,9
2018-12-17,//image.musinsa.com/mfile_s01/_street_images/49125/280.street_img_view25c1857ea29334.jpg?20181217123350,"['데님팬츠', '하의', '데님', '스트리트', '힙합']",1.6,9
2018-12-19,//image.musinsa.com/mfile_s01/_street_images/49213/280.street_img_view25c1af11c0c02b.jpg?,"['데님스커트', '하의', '데님', '심플', '캐주얼']",4.0,0
2018-12-20,//image.musinsa.com/mfile_s01/_street_images/49242/280.street_img_view25c232f1d568ff.jpg?20181226181500,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",3.4,9
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49320/280.street_img_view25c204a35652d3.jpg?20181224102806,"['데님팬츠', '하의', '데님', '유니크', '키치']",-2.3,3
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49305/280.street_img_view25c29b4c784e04.jpg?20181231204404,"['와이드팬츠', '하의', '검정색', '스트리트', '힙합']",-2.3,3
2018-12-24,//image.musinsa.com/mfile_s01/_street_images/49304/280.street_img_view25c29b5e0d9828.jpg?20181231204524,"['데님팬츠', '하의', '데님', '심플', '캐주얼']",-2.3,3
2018-12-27,//image.musinsa.com/mfile_s01/_street_images/49373/280.street_img_view15c2496c1c932d.jpg?,"['롱스커트', '베이지', '하의', '베이지색', '스트리트', '힙합']",-10.1,5
